Label,Area,Perimeter,Circularity,MaxFeretDiam,MaxFeretDiamAngle
228,579,96.686,0.778,38.328,7.496
229,614,92.893,0.894,31.064,123.179
230,1653,170.118,0.718,69.527,40.333
231,501,86.515,0.841,33.601,53.471
232,1965,175.616,0.801,60.828,170.538
233,641,96.13,0.872,35.228,96.52
234,1210,141.772,0.757,57.454,31.477
235,1194,132.521,0.854,46.271,173.797
236,571,92.893,0.832,34.54,22.109
237,739,103.715,0.863,41.304,6.953
238,416,75.694,0.912,25.632,110.556
239,392,73.798,0.905,25.962,15.642
240,812,111.299,0.824,40.719,24.677
241,1913,171.919,0.813,63.695,157.865
242,595,90.537,0.912,30.806,76.866
243,1255,144.914,0.751,53.759,9.638
244,364,73.567,0.845,27.659,130.601
245,2498,210.437,0.709,69.051,10.008
246,539,87.626,0.882,32.894,160.463
247,841,112.315,0.838,41.677,120.256
248,354,69.775,0.914,24.207,51.71
249,539,86.515,0.905,31.765,28.179
250,718,102.929,0.852,35.468,68.499
251,533,91.553,0.799,32.311,21.801
252,677,105.936,0.758,39.825,28.496
253,144,59.144,0.517,26.077,85.601
254,2341,193.371,0.787,63.6,163.56
255,215,57.478,0.818,21.541,158.199
256,763,102.049,0.921,34.54,22.109
257,1635,164.565,0.759,59.405,36.098
258,275,64.087,0.841,22.561,12.804
259,1660,160.313,0.812,58.249,11.889
260,477,82.493,0.881,28.844,33.69
261,596,92.338,0.878,33.601,53.471
262,251,64.968,0.747,24.597,153.435
263,1035,129.61,0.774,44.944,110.854
264,695,108.292,0.745,41.11,131.055
265,452,84.159,0.802,33.377,171.384
266,332,70.886,0.83,25.942,152.447
267,444,82.167,0.826,30.364,17.241
268,563,95.67,0.773,36.674,11.004
269,712,100.938,0.878,36.359,58.496
270,209,55.257,0.86,20,143.13
271,1302,148.936,0.738,50.448,103.761
272,878,125.588,0.7,43.932,78.179
273,1191,129.61,0.891,46.011,137.643
274,466,85.96,0.793,29.12,164.055
275,673,101.359,0.823,36.797,137.203
276,967,129.975,0.719,45.541,98.842
277,222,54.932,0.925,21.095,148.57
278,685,98.026,0.896,35.44,106.39
279,1223,136.639,0.823,53.009,144.211
280,419,80.597,0.811,31.89,138.814
281,301,65.983,0.869,23.707,27.646
282,878,115.972,0.82,44.721,10.305
283,259,58.264,0.959,21.024,64.654
284,354,73.433,0.825,28.636,114.775
285,1713,188.659,0.605,74.726,105.524
286,1608,159.987,0.789,57.315,173.991
287,1009,134.283,0.703,48.01,125.676
288,249,62.611,0.798,22.804,127.875
289,343,68.76,0.912,23.324,30.964
290,242,58.359,0.893,22.472,122.276
291,566,101.033,0.697,41.617,35.218
292,339,71.211,0.84,25.942,27.553
293,723,104.27,0.836,38.013,125.362
294,354,68.435,0.95,24.698,58.241
295,1735,157.076,0.884,58.669,150.376
296,805,110.514,0.828,41.4,52.853
297,603,95.9,0.824,34.205,127.875
298,4353,276.88,0.714,84.172,170.426
299,511,82.493,0.944,29.155,112.166
300,527,101.359,0.645,42.72,106.314
301,225,57.843,0.845,20.809,125.218
302,306,63.857,0.943,23.537,12.265
303,407,79.256,0.814,29.206,128.047
304,257,65.198,0.76,22.627,45
305,1008,120.685,0.87,46.53,118.217
306,564,88.966,0.895,31.575,169.046
307,1967,171.594,0.839,55.073,119.358
308,749,101.819,0.908,35.847,67.011
309,778,107.967,0.839,42.154,157.694
310,468,88.086,0.758,30.61,38.367
311,796,111.069,0.811,41.11,161.565
312,306,64.968,0.911,22.804,142.125
313,193,59.279,0.69,22.825,151.189
314,393,74.908,0.88,27.659,130.601
315,599,102.144,0.721,38.949,131.878
316,745,103.715,0.87,36.497,9.462
317,2941,230.183,0.698,77.006,127.614
318,462,102.795,0.549,34.67,123.232
319,693,108.848,0.735,41.761,73.301
320,899,119.439,0.792,45.793,121.608
321,871,122.715,0.727,41.231,112.834
322,517,93.219,0.748,31.78,12.724
323,432,76.804,0.92,26.926,21.801
324,1369,147.73,0.788,53.712,118.951
325,395,77.59,0.825,28.16,173.884
326,473,83.603,0.85,29.547,113.962
327,447,85.73,0.764,30.806,144.246
328,1119,128.499,0.852,43.681,164.055
329,328,71.671,0.802,24.207,128.29
330,409,73.567,0.95,26.077,175.601
331,640,94.004,0.91,32.016,104.47
332,372,71.901,0.904,26.249,162.255
333,291,63.762,0.899,23.77,75.379
334,312,65.983,0.901,25.632,110.556
335,784,112.085,0.784,37.363,74.476
336,615,97.566,0.812,35.847,120.141
337,1169,127.388,0.905,42.953,77.905
338,476,82.493,0.879,27.313,156.251
339,1082,128.269,0.826,45,53.13
340,731,102.239,0.879,38.013,144.638
341,2946,221.813,0.752,79.85,112.068
342,475,83.833,0.849,29.682,147.381
343,487,83.508,0.878,28.653,119.249
344,923,126.143,0.729,43.186,174.685
345,404,82.858,0.739,31.575,100.954
346,356,71.346,0.879,25.298,161.565
347,2535,219.687,0.66,71.021,147.653
348,441,81.382,0.837,27.459,146.889
349,1016,126.048,0.804,41.785,111.038
350,487,87.205,0.805,31.048,165.069
351,1428,156.711,0.731,60.208,122.106
352,1788,162.534,0.851,54.378,57.771
353,616,94.655,0.864,32.696,23.429
354,408,76.709,0.871,28.018,145.176
355,672,107.737,0.728,37.483,46.081
356,1988,195.363,0.655,66.761,106.535
357,648,103.255,0.764,37.108,75.964
358,569,92.108,0.843,33.242,105.709
359,393,73.337,0.918,26.926,164.932
360,646,104.826,0.739,36.401,69.075
361,1565,164.105,0.73,61.847,67.166
362,570,92.203,0.843,31.953,110.136
363,204,54.376,0.867,22.091,84.806
364,667,107.737,0.722,34.928,13.241
365,29,44.11,0.187,25.06,61.39
366,1648,162.209,0.787,54.708,120.784
367,946,121.47,0.806,44.407,144.162
368,652,101.359,0.798,36.797,137.203
369,1869,170.253,0.81,64.846,160.168
370,589,106.492,0.653,38.484,114.567
371,291,67.189,0.81,25.06,61.39
372,496,85.174,0.859,32.757,12.339
373,498,88.641,0.796,34.525,100.008
374,292,68.76,0.776,25.962,74.358
375,624,92.759,0.911,34.482,150.461
376,734,111.529,0.742,41.11,131.055
377,538,94.004,0.765,37.216,173.83
378,640,105.286,0.726,41.629,114.102
379,602,100.803,0.744,33.838,34.16
380,957,150.602,0.53,51.4,52.907
381,2836,218.116,0.749,75.584,154.113
382,478,81.937,0.895,27.459,146.889
383,529,96.13,0.719,36.401,127.185
384,471,80.731,0.908,28.636,102.095
385,940,114.441,0.902,41.146,64.058
386,150,49.339,0.774,19.723,149.534
387,3246,238.497,0.717,76.295,169.426
388,345,68.109,0.935,27.295,151.557
389,352,69.775,0.909,24.515,101.768
390,740,101.129,0.909,35.805,144.09
391,1070,128.039,0.82,44.654,34.046
392,235,58.724,0.856,21.633,123.69
393,696,98.122,0.908,33.526,107.354
394,732,104.5,0.842,36.401,105.945
395,489,84.849,0.854,29.833,140.44
396,491,84.754,0.859,30.806,166.866
397,686,120.455,0.594,43.738,79.461
398,320,68.204,0.864,25.554,149.421
399,661,104.27,0.764,37.59,28.61
400,421,76.804,0.897,25.807,125.538
401,2002,202.201,0.615,70.228,109.983
402,1164,135.663,0.795,46.174,17.65
403,612,96.686,0.823,32.249,150.255
404,1834,187.088,0.658,75.961,20.821
405,306,65.523,0.896,23.022,124.38
406,891,119.574,0.783,46.648,149.036
407,547,91.418,0.822,32.985,165.964
408,1459,155.791,0.755,60.465,145.784
409,219,58.264,0.811,22.204,172.235
410,340,68.53,0.91,26.627,145.713
411,421,80.692,0.813,28.844,56.31
412,416,77.685,0.866,27.203,162.897
413,662,101.129,0.813,36.878,77.471
414,308,69.315,0.806,26.907,131.987
415,378,73.472,0.88,25.71,76.504
416,428,77.82,0.888,27.313,113.749
417,1309,152.268,0.709,52.953,100.886
418,305,65.753,0.887,24.187,119.745
419,458,84.064,0.814,31.401,37.235
420,464,83.508,0.836,28.425,129.289
421,1525,174.045,0.633,68.797,147.465
422,884,120.225,0.769,43.566,121.866
423,484,88.411,0.778,28.653,150.751
424,256,61.405,0.853,25.298,108.435
425,354,72.552,0.845,27.803,37.694
426,805,106.492,0.892,40.719,155.323
427,467,81.152,0.891,29.155,149.036
428,2033,173.585,0.848,59.464,19.654
429,312,68.665,0.832,25.08,66.501
430,555,88.181,0.897,30.083,164.578
431,381,73.472,0.887,25.08,113.499
432,674,94.234,0.954,33.242,164.291
433,418,83.508,0.753,31.906,147.804
434,544,87.76,0.888,32.28,163.811
435,945,133.862,0.663,54.562,131.285
436,571,94.099,0.81,35.511,99.728
437,479,83.508,0.863,32.573,162.121
438,544,93.084,0.789,31.765,28.179
439,591,94.234,0.836,35.511,122.347
440,583,101.263,0.714,43.046,120.735
441,1191,130.721,0.876,48.384,161.94
442,372,77.034,0.788,26.683,167.005
443,1346,162.439,0.641,52.612,8.746
444,1147,136.179,0.777,51.088,139.764
445,688,112.449,0.684,49.406,125.942
446,1265,153.934,0.671,57.974,14.995
447,408,76.709,0.871,29.732,160.346
448,878,122.485,0.735,45.804,126.119
449,588,89.657,0.919,34.366,98.366
450,450,83.183,0.817,27.785,30.256
451,419,78.145,0.862,26.476,169.114
452,518,85.634,0.888,30.083,68.552
453,706,97.241,0.938,34.015,155.695
454,1302,152.498,0.704,59.908,14.5
455,461,81.152,0.88,30.232,34.216
456,414,77.59,0.864,29.682,147.381
457,1098,131.966,0.792,47.381,172.725
458,205,55.947,0.823,19.925,17.526
459,883,111.434,0.894,41.11,4.185
460,1483,155.505,0.771,58.421,173.118
461,222,57.383,0.847,19.925,17.526
462,659,96.781,0.884,33.601,36.529
463,1221,137.194,0.815,45.122,12.804
464,387,72.227,0.932,26.571,70.201
465,844,109.498,0.885,40,36.87
466,419,83.373,0.757,33.601,143.471
467,237,59.049,0.854,21.587,76.608
468,931,119.114,0.825,43.046,120.735
469,377,71.997,0.914,24.839,40.101
470,621,97.566,0.82,37.855,102.2
471,302,63.952,0.928,23.324,59.036
472,456,79.581,0.905,27.785,30.256
473,951,120.225,0.827,42.438,124.439
474,365,72.131,0.882,26.42,150.524
475,1317,134.608,0.913,45.343,138.576
476,371,76.574,0.795,26.627,55.713
477,375,71.901,0.912,24.739,165.964
478,841,120.359,0.73,41.231,112.834
479,1938,168.357,0.859,57.559,7.989
480,1189,156.75,0.608,48.083,73.072
481,1125,141.217,0.709,56.639,132.138
482,686,103.064,0.812,37.121,4.635
483,531,83.833,0.949,30.61,38.367
484,764,102.929,0.906,37.656,79.287
485,835,121.835,0.707,42.202,76.293
486,1788,170.348,0.774,55.471,146.023
487,2227,204.518,0.669,71.512,159.538
488,471,83.833,0.842,31.145,137.603
489,657,102.374,0.788,38.079,13.671
490,194,52.805,0.874,18.974,161.565
491,583,92.433,0.857,34.54,67.891
492,551,90.997,0.836,30.676,19.026
493,1233,147.365,0.713,54.562,138.715
494,456,80.827,0.877,30.083,15.422
495,1097,139.225,0.711,50.329,110.956
496,374,77.034,0.792,26.306,8.746
497,667,102.469,0.798,37.363,105.524
498,682,101.493,0.832,39.661,123.69
499,268,60.485,0.921,22.204,54.162
500,2077,192.221,0.706,69.771,117.3
501,594,94.655,0.833,35.355,8.13
502,706,99.137,0.903,38.639,10.437
503,336,71.997,0.815,29.12,105.945
504,510,84.294,0.902,28.284,171.87
505,316,69.871,0.813,28.46,161.565
506,541,94.75,0.757,33.302,131.348
507,885,111.759,0.89,42.297,6.789
508,729,103.81,0.85,35.847,149.859
509,1549,162.399,0.738,62.362,164.181
510,336,70.886,0.84,24.413,55.008
511,423,78.375,0.865,28.425,140.711
512,1508,174.926,0.619,58.6,25.253
513,424,87.856,0.69,35.511,147.653
514,684,102.929,0.811,34.366,8.366
515,502,86.515,0.843,29.411,144.689
516,1057,132.291,0.759,52.154,122.471
517,759,104.04,0.881,39.962,148.299
518,535,88.181,0.865,30.017,60.018
519,403,78.605,0.82,28.862,104.036
520,394,77.034,0.834,27.203,126.027
521,206,52.805,0.928,18.868,32.005
522,358,72.687,0.851,27.459,100.491
523,865,118.463,0.775,42.426,98.13
524,435,78.05,0.897,27.459,169.509
525,515,87.76,0.84,31.321,106.699
526,453,80.501,0.878,29.275,82.147
527,315,75.234,0.699,28.284,171.87
528,446,81.057,0.853,28.653,150.751
529,2107,172.379,0.891,59.816,141.789
530,353,73.012,0.832,24.413,55.008
531,314,71.576,0.77,27.166,173.66
532,802,121.335,0.685,42.544,150.422
533,1675,160.543,0.817,57.974,104.995
534,1843,184.311,0.682,62.801,37.235
535,521,90.537,0.799,34.785,71.565
536,313,65.198,0.925,23.022,124.38
537,1802,184.637,0.664,66.648,152.281
538,3903,259.545,0.728,91.285,132.78
539,771,119.804,0.675,41.976,167.619
540,1102,129.285,0.829,43.566,9.246
541,360,71.901,0.875,25.298,161.565
542,354,75.789,0.774,28.231,157.068
543,682,100.803,0.843,38.079,29.932
544,1023,129.38,0.768,46.69,136.736
545,456,77.685,0.95,27.019,38.991
546,278,62.976,0.881,23.431,140.194
547,640,101.819,0.776,41.11,138.945
548,2352,192.872,0.795,65.605,142.431
549,1503,142.232,0.934,48.765,151.858
550,685,104.04,0.795,38.079,166.329
551,773,111.434,0.782,36.222,96.34
552,486,83.278,0.881,27.659,167.471
553,477,84.389,0.842,30.61,128.367
554,1003,122.581,0.839,41.761,16.699
555,563,89.427,0.885,33.615,67.249
556,485,82.818,0.889,31.89,131.186
557,1010,122.025,0.852,42.19,84.56
558,478,85.73,0.817,29.682,32.619
559,363,73.337,0.848,28.844,146.31
560,494,93.774,0.706,34.438,64.179
561,1139,145.89,0.672,56.4,142.927
562,319,67.094,0.891,25.06,61.39
563,2030,205.534,0.604,65.368,60.69
564,505,86.65,0.845,31.575,79.046
565,380,72.552,0.907,25.239,146.31
566,442,80.501,0.857,29.833,76.43
567,257,59.835,0.902,22.204,125.838
568,883,131.181,0.645,48.765,151.858
569,2199,180.749,0.846,61.984,169.778
570,18,37.676,0.159,24.839,40.101
571,30,59.184,0.108,27.785,120.256
572,305,67.419,0.843,23.854,146.976
573,326,71.346,0.805,24.083,138.366
574,665,103.715,0.777,43.417,118.926
575,313,69.22,0.821,23.087,107.65
576,314,66.864,0.883,22.672,131.424
577,2154,194.252,0.717,70.605,127.519
578,640,104.175,0.741,35,126.87
579,824,115.092,0.782,44.011,111.318
580,669,107.642,0.726,40.162,161.114
581,679,96.551,0.915,36.056,160.56
582,875,114.306,0.842,45,36.87
583,664,114.211,0.64,45.793,58.392
584,373,72.227,0.899,27.857,21.038
585,812,110.744,0.832,40.853,111.541
586,783,112.18,0.782,39.205,127.747
587,422,80.597,0.816,28.636,167.905
588,655,102.144,0.789,37.855,12.2
589,2256,198.37,0.72,66.219,128.254
590,536,94.79,0.75,37.216,6.17
591,450,84.294,0.796,27.659,102.529
592,314,71.901,0.763,24.739,165.964
593,479,86.84,0.798,29.53,151.699
594,1495,167.016,0.673,64.031,141.34
595,668,96.686,0.898,33.615,112.751
596,2931,230.778,0.692,82.201,99.806
597,673,96.551,0.907,35.228,124.592
598,850,107.182,0.93,36.497,99.462
599,728,102.144,0.877,37.216,120.7
600,305,64.642,0.917,23.022,55.62
601,311,65.198,0.919,22.804,74.745
602,525,100.803,0.649,37.802,37.476
603,340,72.687,0.809,28.178,117.474
604,660,95.996,0.9,35.114,109.983
605,536,92.338,0.79,35.735,107.928
606,989,121.24,0.846,44.407,82.235
607,261,61.08,0.879,22.136,71.565
608,1002,128.269,0.765,39.699,139.086
609,862,114.211,0.83,44.944,110.854
610,744,104.27,0.86,38.419,141.34
611,1864,168.912,0.821,65.924,170.395
612,1743,163.089,0.823,54.083,160.56
613,2340,221.028,0.602,69.123,75.763
614,266,62.056,0.868,22.136,18.435
615,441,89.197,0.697,32.757,148.736
616,845,119.344,0.746,42.059,71.996
617,181,53.266,0.802,19.105,173.991
618,423,76.804,0.901,26.926,121.329
619,398,82.627,0.733,32.311,21.801
620,3430,238.458,0.758,78.032,30.838
621,726,107.602,0.788,43.139,134.061
622,360,72.227,0.867,25.08,23.499
623,758,106.071,0.847,36.674,101.004
624,606,99.367,0.771,36.878,130.601
625,364,75.043,0.812,24.331,99.462
626,607,94.56,0.853,34.928,13.241
627,1094,139.09,0.711,54.818,104.797
628,1130,136.218,0.765,51.42,103.496
629,263,60.39,0.906,22.204,144.162
630,846,115.322,0.799,44.147,166.908
631,304,63.627,0.944,22.804,52.125
632,414,80.271,0.807,28.284,98.13
633,813,112.87,0.802,41.437,109.747
634,1027,132.847,0.731,50.567,114.538
635,527,86.515,0.885,30.806,125.754
636,434,84.389,0.766,28.844,123.69
637,318,74.123,0.727,27.857,158.962
638,250,65.293,0.737,28.16,16.504
639,237,61.405,0.79,20.881,73.301
640,356,71.441,0.877,24.698,111.371
641,614,96.686,0.825,33.015,35.134
642,646,96.686,0.868,35.228,124.592
643,318,68.76,0.845,24.597,153.435
644,1652,161.558,0.795,58.694,166.201
645,650,96.456,0.878,31.241,50.194
646,377,75.464,0.832,28.425,140.711
647,739,111.625,0.745,42.202,53.673
648,2285,198.925,0.726,73.43,150.642
649,1105,141.351,0.695,53.235,151.991
650,672,97.796,0.883,33.242,21.161
651,363,69.315,0.949,25.495,41.82
652,490,88.086,0.794,31.321,106.699
653,1659,154.394,0.875,57.428,144.926
654,1524,177.378,0.609,63.348,101.842
655,2137,187.358,0.765,72.236,111.949
656,480,84.849,0.838,27.803,52.306
657,281,64.182,0.857,23.77,104.621
658,697,106.952,0.766,40.804,53.973
659,291,62.746,0.929,22.361,63.435
660,635,96.781,0.852,33.541,153.435
661,346,76.384,0.745,27.459,169.509
662,2070,185.747,0.754,63.812,57.804
663,292,63.952,0.897,24.597,116.565
664,634,100.613,0.787,36.401,110.925
665,666,119.764,0.583,45.398,97.595
666,1203,140.891,0.762,48.466,68.199
667,661,103.025,0.783,34.205,37.875
668,358,70.886,0.895,25.495,25.56
669,1451,160.868,0.705,62.097,104.931
670,23,30.703,0.307,13.928,68.962
671,3088,218.156,0.815,74.148,79.902
672,547,88.086,0.886,32.28,163.811
673,1011,128.174,0.773,45.277,120.53
674,768,103.485,0.901,36.069,136.123
675,677,102.374,0.812,39.395,23.962
676,879,111.165,0.894,41.617,35.218
677,872,115.226,0.825,43.417,104.676
678,3165,219.782,0.823,76.026,26.565
679,268,61.501,0.89,21.26,131.186
680,447,81.287,0.85,28.792,20.323
681,1054,131.927,0.761,46.228,38.853
682,536,92.203,0.792,32.573,72.121
683,413,77.034,0.875,27.313,113.749
684,1587,159.757,0.781,57.871,108.122
685,651,97.892,0.854,36.674,101.004
686,530,98.907,0.681,36.346,82.093
687,628,95.575,0.864,36.359,121.504
688,1500,166.556,0.679,60.539,157.671
689,597,93.774,0.853,31.305,26.565
