Label,Area,Perimeter,Circularity,MaxFeretDiam,MaxFeretDiamAngle
93,1733,182.511,0.654,72.062,92.386
94,839,114.631,0.802,42.521,48.814
95,1068,132.291,0.767,43.909,30.069
96,84,76.019,0.183,20.809,54.782
97,1200,155.045,0.627,63.325,15.573
98,672,107.507,0.731,41.146,25.942
99,775,106.166,0.864,38.013,153.435
100,3066,217.236,0.816,72.471,50.599
101,1050,128.364,0.801,49.518,46.637
102,1104,126.698,0.864,44.911,101.56
103,533,97.241,0.708,32.311,21.801
104,17,26.91,0.295,13.038,85.601
105,773,116.432,0.717,43.417,75.324
106,1544,169.142,0.678,57.559,97.989
107,1096,149.166,0.619,49.366,96.981
108,1646,161.058,0.797,55.902,153.435
109,505,89.752,0.788,33.615,22.751
110,925,128.824,0.7,45.618,26.003
111,1111,132.847,0.791,46.755,41.532
112,2925,232.405,0.681,84.876,34.439
113,3371,270.406,0.579,88.414,46.375
114,615,96.456,0.831,33.601,36.529
115,1241,134.743,0.859,45.706,79.919
116,1605,158.416,0.804,57.723,165.964
117,810,114.631,0.775,40.112,94.289
118,1034,154.624,0.543,64.537,49.399
119,587,97.336,0.779,37.483,99.211
120,883,124.802,0.712,41.34,122.152
121,882,122.581,0.738,46.174,107.65
122,837,126.238,0.66,54.342,77.242
123,439,105.936,0.492,46.487,161.175
124,5057,311.335,0.656,107.299,4.276
125,979,128.729,0.742,46.325,57.339
126,1597,164.755,0.739,62.201,36.501
127,17,26.585,0.302,14.422,33.69
128,856,122.581,0.716,48.703,70.821
129,2136,198.504,0.681,74.626,57.588
130,1297,161.463,0.625,65.192,69.341
131,1774,171.134,0.761,65.192,69.341
132,1279,134.513,0.888,46.861,140.194
133,715,106.032,0.799,39.699,40.914
134,640,116.068,0.597,48.26,145.981
135,1218,169.928,0.53,68.447,25.067
136,1255,149.817,0.703,57.14,32.856
137,577,95.305,0.798,36.674,64.134
138,961,127.714,0.74,54.378,32.229
139,19,34.4,0.202,14.318,114.775
140,79,54.702,0.332,20.1,5.711
141,548,105.706,0.616,43.186,84.685
142,35,43.555,0.232,16.125,150.255
143,81,84.619,0.142,26.249,49.635
144,723,125.358,0.578,44.654,145.954
145,1331,145.929,0.785,55.082,86.878
146,1077,133.957,0.754,43.324,71.147
147,826,131.371,0.601,52.355,61.477
148,258,64.968,0.768,25.71,166.504
149,629,103.159,0.743,44.418,121.185
150,947,124.707,0.765,43.046,30.735
151,1083,148.38,0.618,49.769,67.557
152,77,59.835,0.27,21.26,131.186
153,1265,151.387,0.694,58.034,88.025
154,1571,188.199,0.557,63.812,147.804
155,1266,140.891,0.801,49.406,54.058
156,2918,222.083,0.743,72.801,74.055
157,348,77.13,0.735,31.78,65.854
158,2367,227.176,0.576,94.175,41.987
159,793,118.558,0.709,44.598,132.274
160,727,107.507,0.79,44.407,54.162
161,2710,243.265,0.575,80.808,49.014
162,565,109.078,0.597,44.688,49.538
163,1026,123.557,0.845,46.872,123.69
164,521,90.537,0.799,30.414,46.332
165,871,118.558,0.779,45.177,117.699
166,1292,144.128,0.782,49.254,95.826
167,4696,300.878,0.652,113.811,53.936
168,3241,246.637,0.67,86.354,151.654
169,1407,180.059,0.545,75.961,69.179
170,2640,232.635,0.613,92.179,74.908
171,1203,143.017,0.739,54.231,67.218
172,563,94.885,0.786,34.54,67.891
173,705,115.647,0.662,35.171,165.174
174,269,65.523,0.787,23.601,53.616
175,1471,165.35,0.676,56.719,99.13
176,372,77.82,0.772,26.249,162.255
177,1352,163.549,0.635,65,75.75
178,1059,125.818,0.841,42.485,26.565
179,406,80.597,0.785,28.071,175.914
180,1372,202.661,0.42,93.493,57.67
181,717,133.957,0.502,54.231,112.782
182,463,80.271,0.903,30.265,82.405
183,38,57.843,0.143,28.653,119.249
184,246,58.724,0.896,21.471,117.759
185,689,110.054,0.715,43.417,118.926
186,2687,220.798,0.693,83.385,112.567
187,950,117.678,0.862,42.544,113.552
188,2590,227.176,0.631,76.903,102.771
189,372,84.389,0.656,30.676,70.974
190,713,115.647,0.67,40.025,102.995
191,467,95.67,0.641,37.656,169.287
192,740,106.492,0.82,36.77,45
193,520,87.991,0.844,30.414,9.462
194,30,45.872,0.179,22.136,161.565
195,642,107.412,0.699,42.154,112.306
196,1877,188.659,0.663,74.847,67.203
197,27,42.214,0.19,21.095,58.57
198,1487,158.282,0.746,55.946,114.274
199,2029,175.156,0.831,63.953,26.966
200,650,112.775,0.642,43.6,53.393
201,229,57.153,0.881,20.809,54.782
202,721,111.069,0.734,43.966,162.801
203,1486,176.076,0.602,71.868,58.079
204,27,58.264,0.1,55.227,5.194
205,638,116.202,0.594,48.27,39.958
206,2007,190.42,0.696,72.622,141.71
207,112,42.309,0.786,18.028,19.44
208,588,98.352,0.764,33.838,124.16
209,2308,188.659,0.815,64.133,79.216
210,649,102.929,0.77,37.59,61.39
211,1132,151.253,0.622,61.294,95.618
212,730,112.18,0.729,42.953,65.225
213,928,120.78,0.799,39.205,52.253
214,683,100.573,0.849,34.67,56.768
215,455,96.551,0.613,42.059,161.996
216,564,102.509,0.674,34.713,78.366
217,3333,257.324,0.633,84.865,68.575
218,2459,209.096,0.707,69.721,81.754
219,72,70.235,0.183,21.471,117.759
220,68,58.169,0.253,20,53.13
221,312,73.893,0.718,26.627,34.287
222,449,84.619,0.788,33.287,57.265
223,123,79.811,0.243,19.849,139.086
224,1080,129.745,0.806,47.508,149.657
225,676,133.077,0.48,59.942,62.152
226,1167,133.307,0.825,45.541,19.231
227,1165,134.283,0.812,48.26,84.053
228,94,63.857,0.29,32.696,66.571
229,548,97.566,0.723,36.688,162.553
230,1101,161.558,0.53,51.078,23.051
231,552,96.686,0.742,36.715,29.358
232,352,102.144,0.424,39,157.38
233,1110,135.393,0.761,44.598,47.726
234,1138,140.336,0.726,47.539,67.751
235,457,84.944,0.796,35.384,42.709
236,372,88.871,0.592,38.897,162.031
237,2226,187.778,0.793,69.642,32.093
238,279,64.087,0.854,25.71,166.504
239,994,134.648,0.689,56.303,56.592
240,889,127.024,0.692,45.222,108.034
241,659,123.136,0.546,43.829,117.15
242,312,75.464,0.688,29.833,50.44
243,85,118.828,0.076,57.775,23.459
244,52,103.12,0.061,63.198,4.538
245,19,28.711,0.29,15.811,145.305
246,2300,207.85,0.669,68.308,162.096
247,1526,181.17,0.584,78.435,70.641
248,3439,239.664,0.752,79.202,155.376
249,1298,152.919,0.698,57.801,37.266
250,2529,212.658,0.703,80.505,83.581
251,1054,150.697,0.583,55.973,48.621
252,1546,157.306,0.785,53.367,12.995
253,1686,165.255,0.776,56.036,87.955
254,487,107.928,0.525,45.044,87.455
255,973,122.025,0.821,44.147,76.908
256,676,107.737,0.732,42.426,45
257,635,107.047,0.696,42.544,66.448
258,838,119.209,0.741,43.566,58.134
259,589,104.175,0.682,34.986,30.964
260,80,68.339,0.215,29.732,132.274
261,362,85.174,0.627,35.355,81.87
262,486,99.463,0.617,37.108,75.964
263,560,110.744,0.574,44.911,101.56
264,789,103.485,0.926,36.715,119.358
265,942,116.892,0.866,41.049,34.077
266,662,100.573,0.822,34.928,113.629
267,1628,157.822,0.821,56.604,57.995
268,2612,218.576,0.687,82.152,93.489
269,730,102.239,0.878,36.125,138.366
270,1067,171.134,0.458,76.479,62.765
271,868,115.322,0.82,40.249,26.565
272,770,126.048,0.609,42.544,66.448
273,927,122.676,0.774,41.869,139.844
274,744,118.788,0.663,40.804,36.027
275,1370,154.719,0.719,63.561,77.276
276,1661,171.594,0.709,58.31,59.036
277,2582,228.192,0.623,72.945,61.327
278,822,110.974,0.839,40.853,68.459
279,3326,255.697,0.639,95.415,123.024
280,1778,187.874,0.633,67.179,45.603
281,2450,233.555,0.564,94.021,66.161
282,399,78.835,0.807,29.614,78.311
283,1511,146.905,0.88,53.907,40.486
284,753,117.218,0.689,45.277,83.66
285,2661,216.355,0.714,82.608,83.047
286,50,54.146,0.214,24.352,160.821
287,472,103.255,0.556,46.098,77.471
288,960,123.787,0.787,51.078,66.949
289,16,33.479,0.179,33.136,174.806
290,760,122.676,0.635,48.836,79.38
291,3848,282.893,0.604,101.912,42.614
292,926,133.823,0.65,51.245,72.979
293,2203,207.62,0.642,69.354,61.587
294,1667,178.853,0.655,60.836,64.699
295,968,129.61,0.724,41.881,56.689
296,3238,235.586,0.733,86.023,54.462
297,2518,209.326,0.722,69.527,40.333
298,785,117.638,0.713,45.695,66.801
299,448,97.011,0.598,39.446,59.534
300,2872,216.45,0.77,73.661,48.302
301,1576,158.742,0.786,58.241,105.945
302,744,107.412,0.81,35.468,68.499
303,2781,260.33,0.516,104.202,63.189
304,711,107.507,0.773,46.043,55.62
305,4635,279.196,0.747,93.509,131.532
306,814,124.247,0.663,46.819,109.983
307,430,86.84,0.717,33.377,81.384
308,295,64.412,0.894,25.495,48.18
309,3640,278.641,0.589,105.622,71.222
310,100,68.76,0.266,24.839,139.899
311,880,112.18,0.879,39.446,59.534
312,1094,134.513,0.76,49.769,67.557
313,433,98.122,0.565,34.67,56.768
314,1794,180.519,0.692,62.29,42.397
315,1579,163.74,0.74,57.271,65.225
316,687,119.574,0.604,40.522,105.751
317,995,128.959,0.752,46.39,97.431
318,1149,145.659,0.681,53.235,61.991
319,180,70.101,0.46,30.887,119.055
320,711,109.633,0.743,40.262,75.619
321,592,112.18,0.591,46.69,99.866
322,958,119.344,0.845,40.804,126.027
323,425,79.946,0.836,27.514,19.093
324,1134,139.551,0.732,43.382,115.974
325,89,75.368,0.197,24.515,11.768
326,933,124.247,0.759,47.202,53.616
327,235,64.412,0.712,24.331,99.462
328,1247,155.87,0.645,59.228,101.689
329,574,92.663,0.84,32.985,75.964
330,1288,159.757,0.634,63.812,57.804
331,65,52.805,0.293,19.235,81.027
332,416,80.501,0.807,28.636,155.225
333,747,120.455,0.647,42.438,34.439
334,1518,149.777,0.85,53.254,34.287
335,159,97.796,0.209,27.659,49.399
336,897,112.64,0.888,39.051,13.325
337,1004,135.068,0.692,44.418,58.815
338,1501,163.645,0.704,64.288,74.667
339,912,122.121,0.768,45.277,46.79
340,613,110.649,0.629,41.761,106.699
341,3225,245.352,0.673,81.468,41.517
342,550,90.537,0.843,34.409,125.538
343,7020,403.808,0.541,145.207,53.683
344,750,108.062,0.807,34.886,152.7
345,745,123.136,0.617,43.932,78.179
346,440,82.953,0.804,28.16,163.496
347,1374,143.803,0.835,54.231,95.29
348,372,78.47,0.759,31.145,47.603
349,2295,195.918,0.751,73.082,73.301
350,34,46.236,0.2,24.207,128.29
351,1212,145.794,0.717,52.345,43.452
352,486,82.953,0.888,29.833,76.43
353,1429,145.89,0.844,54.378,57.771
354,1159,142.232,0.72,47.011,66.161
355,995,131.506,0.723,50.567,24.538
356,31,78.319,0.064,73.593,47.203
357,4595,325.163,0.546,130.361,73.511
358,79,61.635,0.261,19.209,38.66
359,845,120.685,0.729,38.897,107.969
360,2818,230.508,0.666,81.707,111.541
361,1045,134.973,0.721,47.011,60.709
362,1564,172.8,0.658,69.462,59.744
363,960,128.039,0.736,48.6,126.634
364,670,98.907,0.861,35.468,49.574
365,1200,143.668,0.731,50.99,101.31
366,437,96.226,0.593,38.639,100.437
367,20,36.621,0.187,31.145,42.397
368,1540,152.363,0.834,53.824,54.834
369,969,118.654,0.865,46.615,22.714
370,1440,156.06,0.743,52.839,60.524
371,811,127.254,0.629,46.84,73.887
372,556,93.219,0.804,36.249,155.556
373,799,116.567,0.739,46.573,165.069
374,2634,194.482,0.875,64.885,28.54
375,883,118.558,0.789,46.872,11.07
376,624,96.456,0.843,37.336,159.624
377,570,98.026,0.745,32.311,158.199
378,1800,180.94,0.691,65.299,117.35
379,1200,162.113,0.574,63.246,161.565
380,898,120.915,0.772,38.897,133.958
381,1759,172.149,0.746,56.639,132.138
382,27,37.502,0.241,19.235,117.897
383,991,125.588,0.79,44.553,99.039
384,2324,198.37,0.742,68.964,163.142
385,591,95.44,0.815,34.54,112.109
386,1007,125.588,0.802,40.522,105.751
387,839,119.534,0.738,41.34,32.152
388,55,89.982,0.085,42.202,53.673
389,1261,155.41,0.656,54.589,81.573
390,16,27.561,0.265,14.142,171.87
391,1222,152.728,0.658,53.151,175.684
392,856,159.202,0.424,66.761,73.465
393,41,43.42,0.273,18.111,83.66
394,756,121.105,0.648,45.222,144.904
395,1001,118.558,0.895,40.719,24.677
396,359,77.59,0.749,30.48,131.009
397,79,88.966,0.125,35.468,130.426
398,2601,245.352,0.543,96.177,81.027
399,764,120.685,0.659,48.508,171.703
400,829,117.773,0.751,41.146,25.942
401,1164,132.942,0.828,47.927,156.644
402,1706,173.815,0.71,59.034,169.261
403,989,122.255,0.832,41.34,147.848
404,674,113.981,0.652,44.654,55.954
405,779,116.662,0.719,44.204,52.352
406,549,102.509,0.657,35.128,94.899
407,669,119.344,0.59,46.325,147.339
408,18,40.453,0.138,21.213,171.87
409,756,112.085,0.756,41.437,8.326
410,26,36.391,0.247,17.692,132.709
411,120,84.159,0.213,33.242,173.089
412,1721,157.631,0.87,54.12,27.512
413,894,117.868,0.809,39.699,130.914
414,1501,175.386,0.613,58.523,160.017
415,1563,170.579,0.675,64.444,131.855
416,1515,158.646,0.756,53.226,115.602
417,1164,136.639,0.783,49.204,52.431
418,697,98.907,0.895,39.825,141.116
419,44,49.339,0.227,20.248,20.225
420,2504,219.592,0.653,72.236,158.051
421,1385,148.476,0.789,53.31,156.801
422,1380,154.069,0.731,52.01,127.972
423,26,47.252,0.146,35.847,30.141
424,28,47.807,0.154,27.586,43.531
425,29,53.781,0.126,28.16,6.116
426,5747,306.202,0.77,103.175,3.334
427,22,37.176,0.2,21.401,52.595
428,989,160.868,0.48,51.245,84.401
429,564,95.67,0.774,36.77,45
430,672,108.848,0.713,40.447,98.531
431,41,49.339,0.212,23.195,7.431
432,2369,190.88,0.817,68.964,150.461
433,484,99.923,0.609,41,102.68
434,839,116.107,0.782,42.297,6.789
435,27,33.059,0.31,14.866,47.726
436,605,101.589,0.737,36.139,14.421
437,790,114.536,0.757,40.706,117.824
438,2168,195.268,0.715,63.388,6.34
439,1457,150.602,0.807,52.631,141.17
440,1241,146.445,0.727,47.76,160.427
441,634,94.099,0.9,34.986,59.036
442,2371,199.845,0.746,65.49,172.983
443,926,125.818,0.735,42.72,163.686
444,1101,142.557,0.681,46.84,16.113
445,713,109.863,0.742,37.855,102.2
446,696,104.596,0.799,34,118.072
447,1008,133.307,0.713,45.31,67.964
448,813,128.959,0.614,42.544,66.448
449,27,52.155,0.125,30.61,38.367
450,2166,212.007,0.606,77.827,62.447
451,1284,144.588,0.772,52.773,62.949
452,1237,144.779,0.742,51.478,114.075
453,24,58.073,0.089,60.44,73.664
454,66,123.691,0.054,62.626,70.408
455,1367,151.808,0.745,51.865,160.866
456,116,142.137,0.072,58.941,75.256
457,1593,160.638,0.776,60.44,38.956
458,45,91.648,0.067,64.031,104.47
459,40,47.672,0.221,20.591,150.945
460,16,26.68,0.282,15.811,124.695
461,33,69.775,0.085,56.648,110.674
462,432,84.944,0.752,31.064,56.821
463,2136,217.926,0.565,85.288,175.292
464,1352,147.46,0.781,50.01,168.465
465,1195,149.031,0.676,59.304,174.193
466,29,55.487,0.118,29,133.603
467,1791,176.918,0.719,61.294,151.763
468,141,76.384,0.304,30,53.13
469,28,41.429,0.205,20.616,112.834
470,993,132.387,0.712,43.6,143.393
,1040.344681,128.3387872,,48.0271766,
