Label,Area,Perimeter,Circularity,MaxFeretDiam,MaxFeretDiamAngle
93,229,56.828,0.891,20.224,8.531
94,1110,133.862,0.778,48.374,119.745
95,311,72.227,0.749,25.239,56.310
96,90,35.280,0.909,12.649,18.435
97,323,71.211,0.800,26.627,124.287
98,721,120.819,0.621,48.836,137.490
99,452,90.997,0.686,33.956,76.373
100,330,69.545,0.857,24.207,51.710
101,890,116.758,0.820,40.804,143.973
102,2327,199.940,0.731,67.476,129.588
103,181,49.799,0.917,18.111,6.340
104,526,94.099,0.746,34.176,159.444
105,129,46.562,0.748,18.601,126.254
106,428,79.946,0.842,30.871,114.905
107,148,46.887,0.846,17.205,125.538
108,605,102.374,0.725,38.328,164.876
109,475,86.420,0.799,33.287,147.265
110,206,58.724,0.751,23.601,126.384
111,181,50.679,0.886,18.439,40.601
112,255,77.820,0.529,32.016,128.660
113,245,62.286,0.794,21.260,131.186
114,302,67.879,0.824,22.804,164.745
115,243,80.176,0.475,35.847,149.859
116,216,58.494,0.793,21.633,56.310
117,317,68.760,0.843,26.249,107.745
118,664,106.262,0.739,39.661,33.690
119,748,113.981,0.724,40.311,82.875
120,504,91.878,0.750,33.422,38.928
121,771,113.751,0.749,37.947,18.435
122,251,59.279,0.898,22.561,102.804
123,239,64.968,0.712,23.345,9.866
124,492,86.515,0.826,32.558,100.620
125,176,51.695,0.828,19.209,141.340
126,77,32.043,0.942,11.402,74.745
127,336,71.806,0.819,26.000,112.620
128,6190,381.245,0.535,120.208,126.203
129,578,107.967,0.623,39.051,103.325
130,2225,191.761,0.760,75.240,113.499
131,3820,250.715,0.764,77.782,81.870
132,388,77.360,0.815,29.206,128.047
133,439,92.338,0.647,39.217,109.359
134,150,51.695,0.705,21.954,149.931
135,1325,162.439,0.631,49.649,80.727
136,208,56.923,0.807,23.409,109.983
137,190,51.235,0.910,18.248,80.538
138,335,79.946,0.659,32.757,148.736
139,396,79.946,0.779,28.844,123.690
140,779,111.529,0.787,35.847,157.011
141,555,98.907,0.713,37.108,75.964
142,260,68.204,0.702,25.298,71.565
143,1781,156.520,0.914,57.070,101.113
144,114,45.776,0.684,16.492,104.036
145,246,63.397,0.769,26.173,83.418
146,1209,129.515,0.906,44.045,87.397
147,284,66.078,0.817,22.804,37.875
148,483,98.447,0.626,35.355,151.260
149,738,119.344,0.651,37.656,100.713
150,1223,180.059,0.474,67.201,126.529
151,654,127.024,0.509,54.231,112.782
152,980,161.233,0.474,62.426,125.218
153,44,91.306,0.066,48.374,150.255
154,1460,162.764,0.693,58.941,104.744
155,2194,180.384,0.847,65.115,132.510
156,171,48.323,0.920,17.692,47.291
157,156,48.228,0.843,17.692,42.709
158,193,55.027,0.801,22.472,159.146
159,465,81.152,0.887,28.460,108.435
160,415,94.560,0.583,35.777,116.565
161,746,125.818,0.592,48.877,149.237
162,204,57.478,0.776,20.591,150.945
163,593,122.811,0.494,48.260,145.981
164,445,78.605,0.905,27.203,162.897
165,184,57.938,0.689,24.597,63.435
166,308,70.561,0.777,27.313,66.251
167,98,39.303,0.797,15.000,126.870
168,333,79.256,0.666,26.683,167.005
169,204,56.598,0.800,21.587,103.392
170,448,94.004,0.637,34.409,125.538
171,2201,200.401,0.689,76.896,110.556
172,188,57.613,0.712,21.633,123.690
173,427,106.626,0.472,45.967,135.881
174,150,47.442,0.837,18.601,36.254
175,105,38.843,0.875,15.811,55.305
176,205,54.376,0.871,18.358,60.642
177,367,88.641,0.587,33.422,128.928
178,1061,139.781,0.682,56.462,112.932
179,435,83.508,0.784,31.048,165.069
180,236,62.746,0.753,25.000,163.740
181,1022,135.203,0.703,45.880,110.410
182,250,58.494,0.918,21.095,148.570
183,1323,164.755,0.612,62.936,107.571
184,604,108.618,0.643,35.735,162.072
185,165,47.768,0.909,17.464,156.371
186,489,89.197,0.772,34.713,138.504
187,1201,142.787,0.740,46.043,145.620
188,241,63.302,0.756,27.803,127.694
189,253,72.227,0.609,31.048,75.069
190,685,98.582,0.886,37.696,68.199
191,343,71.671,0.839,26.907,138.013
192,552,88.641,0.883,33.242,111.161
193,86,36.066,0.831,14.318,102.095
194,1252,166.001,0.571,59.908,75.500
195,170,51.235,0.814,18.601,53.746
196,56,28.021,0.896,10.817,56.310
197,1035,126.143,0.817,45.177,117.699
198,1360,137.194,0.908,50.000,126.870
199,262,61.731,0.864,23.022,55.620
200,364,73.567,0.845,26.476,10.886
201,642,111.299,0.651,42.485,116.565
202,219,54.606,0.923,19.235,8.973
203,277,64.412,0.839,24.042,73.072
204,1130,172.379,0.478,61.400,149.676
205,440,115.552,0.414,51.478,114.075
206,193,51.465,0.916,19.209,38.660
207,331,87.070,0.549,33.287,122.735
208,358,73.567,0.831,30.017,119.982
209,437,82.723,0.802,30.806,125.754
210,226,61.961,0.740,20.518,43.025
211,327,68.435,0.877,23.431,129.806
212,338,70.331,0.859,26.926,105.068
213,92,36.391,0.873,13.038,57.529
214,369,77.264,0.777,29.411,107.819
215,160,56.368,0.633,22.825,118.811
216,125,42.865,0.855,15.264,121.608
217,363,75.464,0.801,28.792,159.677
218,231,55.027,0.959,20.616,112.834
219,144,42.865,0.985,15.620,129.806
220,299,65.198,0.884,24.698,111.371
221,637,118.788,0.567,43.012,125.538
222,2759,226.946,0.673,77.878,24.261
223,121,41.524,0.882,15.811,161.565
224,117,40.413,0.900,16.279,47.490
225,193,55.717,0.781,23.345,99.866
226,179,55.257,0.737,21.401,127.405
227,607,102.929,0.720,35.355,28.740
228,672,98.026,0.879,37.855,102.200
229,511,84.389,0.902,29.155,157.834
230,77,32.043,0.942,11.705,160.017
231,305,67.649,0.838,26.476,10.886
232,103,38.843,0.858,15.297,78.690
233,231,69.775,0.596,25.318,80.910
234,584,134.648,0.405,57.428,125.074
235,617,96.226,0.837,33.838,108.970
236,415,75.924,0.905,28.443,169.875
237,251,75.004,0.561,31.048,104.931
238,45,23.444,1.029,8.944,153.435
239,326,69.410,0.850,24.839,139.899
240,183,52.250,0.842,18.868,122.005
241,17,27.696,0.279,14.318,65.225
242,213,56.598,0.836,22.472,122.276
243,321,70.101,0.821,28.443,79.875
244,1822,203.407,0.553,64.257,69.027
245,388,81.612,0.732,34.655,136.169
246,399,100.018,0.501,43.566,121.866
247,591,115.877,0.553,45.354,104.036
248,95,36.946,0.875,13.601,72.897
249,515,89.982,0.799,34.713,101.634
250,213,55.027,0.884,20.616,112.834
251,140,45.546,0.848,17.000,151.928
252,161,49.013,0.842,17.464,113.629
253,253,58.494,0.929,22.472,69.146
254,192,51.465,0.911,18.028,70.560
255,32,50.029,0.161,19.849,130.914
256,211,55.257,0.868,20.809,144.782
257,513,85.730,0.877,31.780,114.146
258,135,47.442,0.754,19.105,132.879
259,187,50.449,0.923,17.889,63.435
260,552,99.463,0.701,40.853,111.541
261,399,80.827,0.767,26.683,102.995
262,709,110.379,0.731,41.000,102.680
263,163,50.354,0.808,20.591,119.055
264,1475,165.120,0.680,57.385,112.543
265,19,37.541,0.169,22.561,12.804
266,879,132.847,0.626,45.277,133.210
267,84,37.637,0.745,12.530,118.610
268,33,68.339,0.089,47.676,9.660
269,1647,184.081,0.611,65.734,76.809
270,420,81.842,0.788,31.145,132.397
271,703,118.558,0.628,43.463,113.025
272,270,69.545,0.702,29.833,129.560
273,251,60.620,0.858,22.204,125.838
274,125,41.524,0.911,14.560,74.055
275,542,86.745,0.905,31.401,9.162
276,209,63.397,0.653,25.000,73.740
277,73,33.710,0.807,13.928,21.038
278,1037,140.566,0.660,48.415,128.290
279,604,93.774,0.863,32.696,66.571
280,154,49.013,0.806,18.439,102.529
281,436,85.960,0.741,28.178,62.526
282,266,62.516,0.855,22.847,156.801
283,1044,139.551,0.674,42.720,110.556
284,687,97.892,0.901,34.132,31.827
285,168,47.998,0.916,18.028,56.310
286,99,42.865,0.677,15.811,108.435
287,141,45.776,0.846,15.811,124.695
288,226,56.042,0.904,22.561,77.196
289,119,41.754,0.858,14.422,56.310
290,620,114.536,0.594,40.608,80.074
291,631,107.832,0.682,42.107,94.086
292,165,53.131,0.735,22.672,138.576
293,197,57.938,0.737,23.324,149.036
294,1185,141.907,0.739,47.508,130.732
295,294,70.886,0.735,29.275,97.853
296,17,37.081,0.155,24.698,21.371
297,330,69.450,0.860,24.166,155.556
298,1565,182.051,0.593,74.216,75.964
299,255,61.731,0.841,23.854,33.024
300,2218,224.629,0.552,75.690,105.322
301,473,86.745,0.790,34.015,114.305
302,186,51.560,0.879,18.439,130.601
303,586,104.175,0.679,38.588,121.218
304,102,38.517,0.864,13.928,111.038
305,2139,204.058,0.646,78.409,127.747
306,384,77.360,0.806,28.862,75.964
307,410,81.937,0.767,32.202,25.769
308,249,64.412,0.754,22.361,79.695
309,175,52.250,0.806,22.136,161.565
310,337,68.435,0.904,25.807,144.462
311,135,45.776,0.810,17.464,166.759
312,124,40.183,0.965,15.264,58.392
313,310,72.457,0.742,29.530,28.301
314,736,102.144,0.886,36.056,109.440
315,247,67.879,0.674,27.514,109.093
316,481,94.004,0.684,37.443,145.886
317,153,49.013,0.800,17.493,30.964
318,206,55.487,0.841,19.647,104.744
319,185,52.250,0.852,19.723,59.534
320,94,36.621,0.881,13.153,81.254
321,211,68.204,0.570,25.962,74.358
322,1169,144.914,0.700,55.570,120.256
323,398,76.249,0.860,26.077,32.471
324,536,98.352,0.696,40.804,126.027
325,728,136.544,0.491,56.586,133.568
326,169,49.013,0.884,18.439,102.529
327,2647,216.585,0.709,76.322,148.392
328,157,48.553,0.837,18.601,126.254
329,453,107.737,0.490,48.466,111.801
330,70,34.170,0.753,13.416,116.565
331,572,110.189,0.592,43.186,132.184
332,139,45.221,0.854,17.804,128.157
333,668,101.819,0.810,37.162,113.806
334,246,75.924,0.536,30.806,125.754
335,286,71.901,0.695,26.000,112.620
336,236,68.435,0.633,30.017,150.018
337,172,50.909,0.834,17.088,110.556
338,140,43.650,0.923,15.811,108.435
339,143,43.325,0.957,15.524,75.069
340,721,114.116,0.696,40.311,7.125
341,624,158.837,0.311,69.376,105.038
342,216,58.819,0.785,22.804,142.125
343,260,70.101,0.665,26.306,98.746
344,196,54.932,0.816,22.361,116.565
345,1251,167.897,0.558,62.968,122.681
346,865,118.749,0.771,44.688,139.538
347,337,78.145,0.693,27.893,104.534
348,1010,149.031,0.571,51.662,165.426
349,2731,221.393,0.700,70.114,176.730
350,130,45.776,0.780,18.385,112.380
351,347,73.893,0.799,26.420,29.476
352,659,104.461,0.759,38.484,24.567
353,668,138.765,0.436,56.921,108.435
354,249,64.087,0.762,24.839,139.899
355,276,65.198,0.816,26.173,96.582
356,155,47.903,0.849,19.313,111.251
357,624,112.545,0.619,40.311,119.745
358,1407,155.275,0.733,53.759,99.638
359,809,142.787,0.499,54.203,150.124
360,699,121.891,0.591,46.840,163.887
361,695,126.889,0.542,52.240,174.508
362,425,76.574,0.911,27.731,115.641
363,300,67.419,0.829,26.249,107.745
364,288,64.642,0.866,22.561,12.804
365,657,121.700,0.557,43.829,117.150
366,1061,139.876,0.681,47.265,83.928
367,220,63.857,0.678,27.785,149.744
368,308,80.827,0.592,36.770,112.380
369,64,29.362,0.933,11.402,142.125
370,127,43.095,0.859,16.125,119.745
371,368,84.619,0.646,34.205,142.125
372,515,113.425,0.503,49.041,110.283
373,519,93.219,0.751,31.385,120.651
374,151,51.005,0.729,20.616,67.166
375,112,39.303,0.911,14.422,56.310
376,89,38.192,0.767,13.892,149.744
377,197,52.480,0.899,20.248,147.095
378,320,76.019,0.696,31.321,106.699
379,872,125.818,0.692,49.396,158.629
380,392,81.937,0.734,30.232,124.216
381,171,52.480,0.780,20.616,104.036
382,129,41.524,0.940,15.811,145.305
383,239,64.833,0.715,26.683,12.995
384,175,54.472,0.741,24.083,4.764
385,68,36.161,0.653,16.279,10.620
