Label,Area,Perimeter,Circularity,MaxFeretDiam,MaxFeretDiamAngle
1,24492,754.866,0.54,215.928,121.555
2,3966,301.164,0.549,128.222,48.478
3,2536,218.172,0.67,80.281,39.44
4,2395,201.876,0.738,72.09,66.28
5,3438,329.646,0.398,121.433,18.733
6,16864,736.707,0.39,266.79,166.12
7,1394,160.598,0.679,62.682,146.056
8,3980,280.879,0.634,110.603,127.284
,7383.125,372.9885,,132.253625,
